index,open,close,high,low,Return
2020-10-20,11735.99,11926.22,12038.38,11677.59,1.6209114015945714
2020-10-21,11926.21,12841.86,13217.68,11885.0,7.677537392400957
2020-10-22,12841.62,12999.21,13185.0,12678.08,1.2252897944690089
2020-10-23,12999.21,12950.47,13027.69,12720.08,-0.37494586209469993
2020-10-24,12950.47,13075.0,13166.73,12870.0,0.9615867223351726
2020-10-25,13075.01,13031.41,13350.0,12888.0,-0.3333843212237064
2020-10-26,13031.41,13067.61,13238.81,12765.0,0.2777903542287463
2020-10-27,13067.61,13693.02,13789.29,13019.87,4.785955503722561
2020-10-28,13693.02,13295.55,13859.48,12888.0,-2.9027197798586535
2020-10-29,13295.55,13471.0,13642.91,12920.77,1.319614457468865
2020-10-30,13470.99,13615.56,13669.98,13115.0,1.0731200356320914
2020-10-31,13615.57,13786.9,14100.0,13411.5,1.258413168463135
2020-11-01,13786.89,13718.0,13895.0,13603.0,-0.49974976245565905
2020-11-02,13717.95,13589.79,13830.0,13195.05,-0.9346114593964061
2020-11-03,13589.79,14046.35,14059.01,13284.99,3.3595809795442078
2020-11-04,14043.39,14104.0,14259.0,13525.0,0.41042690805797033
2020-11-05,14104.0,15666.29,15750.0,14060.81,11.076928530913221
2020-11-06,15666.29,15607.65,15960.0,15166.0,-0.3743068716333009
2020-11-07,15607.65,14841.9,15753.52,14344.22,-4.906247897665573
2020-11-08,14841.93,15471.3,15650.0,14703.88,4.2406969458088195
2020-11-09,15471.3,15299.99,15840.0,14805.54,-1.1072760530789205
2020-11-10,15299.99,15324.33,15460.0,15072.46,0.15908507129742677
2020-11-11,15324.33,15743.88,15965.0,15266.06,2.7378032188030366
2020-11-12,15743.88,16258.71,16340.7,15440.64,3.270032545979773
2020-11-13,16258.7,16287.28,16480.0,15952.35,0.17572119805324693
2020-11-14,16287.27,16087.73,16336.01,15670.0,-1.2251892274216525
2020-11-15,16087.73,15984.5,16180.0,15774.72,-0.641669147853674
2020-11-16,15984.51,16773.14,16880.0,15864.0,4.93377959898651
2020-11-17,16773.14,17647.73,17858.82,16538.0,5.2142294167937475
2020-11-18,17647.73,17715.98,18476.93,17214.45,0.3867352911677502
2020-11-19,17715.99,17757.22,18179.8,17335.65,0.23278418693180036
2020-11-20,17757.21,18651.33,18815.22,17740.04,5.03519131936192
2020-11-21,18651.33,18676.34,18965.9,18308.58,0.13409231406016353
2020-11-22,18676.35,18486.02,18750.0,17610.86,-1.019043345751891
2020-11-23,18486.02,18385.15,18766.0,18000.0,-0.545655581893767
2020-11-24,18385.55,19116.22,19418.97,18018.0,3.976415748579698
2020-11-25,19116.23,18729.89,19484.21,18500.27,-2.0209539333613136
2020-11-26,18729.89,17120.12,18915.03,16188.0,-8.59465805725501
2020-11-27,17120.13,17058.44,17457.62,16438.08,-0.3602778485197522
2020-11-28,17058.44,17782.96,17880.49,16865.56,4.247281697505745
2020-11-29,17782.95,18193.22,18360.05,17517.0,2.307039997840632
2020-11-30,18193.21,19619.55,19863.16,18088.0,7.83989859958818
2020-12-01,19619.55,18730.89,19888.0,18001.12,-4.529461684901026
2020-12-02,18730.9,19186.84,19342.0,18330.0,2.4342142845321435
2020-12-03,19186.84,19439.06,19598.0,18867.2,1.314546845650466
2020-12-04,19439.64,18825.49,19527.0,18565.31,-3.1563769029983924
2020-12-05,18825.47,19071.37,19177.0,18500.0,1.3061014613696464
2020-12-06,19071.37,19350.94,19420.0,18857.0,1.4659146144194057
2020-12-07,19351.19,19175.15,19420.91,18902.88,-0.9084313216825457
2020-12-08,19174.26,18296.39,19294.84,18200.0,-4.5828063926488305
2020-12-09,18296.39,18585.85,18639.57,17650.0,1.5820607234541928
2020-12-10,18585.85,18336.91,18609.49,17911.12,-1.3394060535299679
2020-12-11,18336.9,18070.53,18337.73,17572.33,-1.452698409928399
2020-12-12,18070.53,18804.71,18948.66,18012.69,4.062858145278536
2020-12-13,18804.7,19191.0,19411.0,18711.12,2.05421939503454
2020-12-14,19191.0,19312.64,19349.0,19000.0,0.6338387785941313
2020-12-15,19313.32,19398.86,19570.0,19050.0,0.4464433655885447
2020-12-16,19398.86,21313.27,21560.0,19278.6,9.86867269519962
2020-12-17,21313.26,22599.16,23800.0,21230.0,6.033283489581831
2020-12-18,22599.16,22923.51,23285.18,22350.0,1.435230335994775
2020-12-19,22923.51,23773.69,24171.47,22750.0,3.7087688578232525
2020-12-20,23773.59,23520.63,24295.0,23060.0,-1.0644540245960843
2020-12-21,23520.64,23080.85,24102.77,21815.0,-1.8697628422367996
2020-12-22,23080.85,23673.6,23777.0,22353.4,2.5681463204344723
2020-12-23,23673.6,23361.44,24100.0,22600.0,-1.318599621519334
2020-12-24,23361.44,23693.61,23782.18,22703.42,1.4218729667349272
2020-12-25,23693.6,24650.01,24789.86,23433.6,4.036531368584173
2020-12-26,24650.0,26571.75,26867.03,24500.0,7.796102313954445
2020-12-27,26571.75,26608.93,28422.0,25700.0,0.13992303856540378
2020-12-28,26608.92,27100.0,27500.0,26101.0,1.845508256062911
2020-12-29,27099.99,27130.63,27200.87,25880.0,0.11302583025829538
2020-12-30,27132.84,28818.23,28996.0,27130.17,6.220275754746574
2020-12-31,28818.43,29002.88,29300.0,27850.0,0.6407402536519502
2021-01-01,29002.88,29276.25,29600.0,28624.57,0.9425615662996156
2021-01-02,29276.24,31965.93,33300.0,28946.53,9.18724221852183
2021-01-03,31962.56,33494.89,34778.11,31773.82,4.783092498794805
2021-01-04,33494.88,31745.46,33600.0,28130.0,-5.222975803174757
2021-01-05,31745.46,33828.62,34360.0,29900.0,6.56207218292002
2021-01-06,33828.61,36240.74,36470.0,33288.0,7.130412059374569
2021-01-07,36240.74,38869.65,40365.0,36214.93,7.254018543771457
2021-01-08,38865.11,40802.95,41950.0,36500.0,4.973803468773186
2021-01-09,40802.96,40230.87,41380.0,38720.0,-1.4020554886350012
2021-01-10,40230.87,38292.11,41350.0,35111.11,-4.819085443590954
2021-01-11,38289.1,35053.91,38479.38,30420.0,-8.456572385277273
2021-01-12,35066.19,33458.63,36628.0,32531.0,-4.55093311987167
2021-01-13,33461.98,37253.92,37850.0,32380.0,11.343231925515184
2021-01-14,37253.91,38876.58,40100.0,36701.23,4.35567585907739
2021-01-15,38875.76,36626.15,39747.76,34408.0,-5.788652191113519
2021-01-16,36626.14,36129.58,37950.0,35357.8,-1.3557799550321326
2021-01-17,36126.32,36378.45,36852.5,33850.0,0.6888261640461746
2021-01-18,36378.46,36429.33,37469.83,34800.0,0.13986302330089018
2021-01-19,36429.33,36313.35,37850.0,36002.01,-0.3183698410044955
2021-01-20,36313.35,35646.63,36415.31,33400.0,-1.8360189847535402
2021-01-21,35646.63,30975.7,35670.0,30071.0,-13.103426607227664
2021-01-22,30975.7,33087.15,33826.53,28850.0,6.816472266970552
2021-01-23,33090.84,31974.99,33456.0,31390.16,-3.3613049174679555
2021-01-24,31976.89,32066.25,33071.0,30900.0,0.285410566195643
2021-01-25,32066.25,32474.63,34875.0,31910.0,1.2735508517522254
2021-01-26,32473.32,32717.7,32921.88,30837.37,0.7484919766599374
2021-01-27,32717.7,30249.07,32784.23,29241.72,-7.545243094716314
2021-01-28,30242.24,33589.75,33783.98,29842.1,11.043909779705618
2021-01-29,33589.75,34090.61,38531.9,31915.4,1.491109639101218
2021-01-30,34090.61,34307.66,34933.0,32825.0,0.6366855858548792
2021-01-31,34307.67,33124.4,34375.8,32171.67,-3.448967373467038
2021-02-01,33124.77,33663.27,34717.27,32296.16,1.626806825180216
2021-02-02,33663.27,35638.05,35984.33,33418.0,5.866275023192946
2021-02-03,35638.06,37554.02,37621.78,35362.38,5.376192019484782
2021-02-04,37554.02,37294.09,38708.27,36161.95,-0.692149602093195
2021-02-05,37298.52,37935.14,38310.12,36570.0,1.718905059756115
2021-02-06,37935.13,39302.64,40955.51,37865.34,3.6048370982682654
2021-02-07,39302.64,38973.39,39700.0,37351.0,-0.8377299845506614
2021-02-08,38973.38,46203.7,46794.45,37988.89,18.55191452424334
2021-02-09,46201.48,46489.53,48142.19,44961.09,0.618630109709839
2021-02-10,46495.25,45102.19,47310.0,43727.0,-2.984198807774563
2021-02-11,45102.2,47703.67,48678.9,43994.02,5.767968251652511
2021-02-12,47699.4,47547.87,48985.8,46125.0,-0.32659960963170587
2021-02-13,47547.88,47155.16,48150.0,46202.53,-0.8259255356759421
2021-02-14,47155.15,48957.64,49707.43,47001.01,3.8224448819598855
2021-02-15,48957.65,48306.72,49010.92,45570.79,-1.3295575522022651
2021-02-16,48306.72,49040.01,50689.18,47003.62,1.5179875594948378
2021-02-17,49041.84,52366.78,52618.74,48947.0,6.783787360565374
2021-02-18,52366.77,51637.81,52530.0,50901.9,-1.3920466372001505
2021-02-19,51637.81,55709.16,56368.0,50710.2,7.884435842650972
2021-02-20,55709.16,55609.05,57700.46,53863.93,-0.17970114789022107
2021-02-21,55609.06,57463.02,58352.8,55389.24,3.333935753263173
2021-02-22,57465.29,53567.06,57590.05,47622.0,-6.779942996382715
2021-02-23,53566.59,48407.39,54373.32,44892.56,-9.632169471313157
2021-02-24,48401.42,49309.66,51374.99,46988.69,1.8639096220639084
2021-02-25,49309.66,48265.5,52041.73,47471.0,-2.1175566815914038
2021-02-26,48266.26,46214.23,48424.11,44106.78,-4.249971511742334
2021-02-27,46235.1,45170.47,48394.0,45000.0,-2.2585251339252044
2021-02-28,45174.49,45513.12,46638.46,43000.0,0.7585708096462085
2021-03-01,45513.11,49666.67,49790.0,44850.0,9.12604980717646
2021-03-02,49662.18,48006.52,50200.0,47047.6,-3.3425836682829835
2021-03-03,48006.52,50913.04,52640.0,47965.45,6.054427606916746
2021-03-04,50912.34,48513.2,51773.88,47500.0,-4.713605787436781
2021-03-05,48513.2,48748.03,49448.93,46300.0,0.48405382452612056
2021-03-06,48746.04,48996.61,49200.0,47070.0,0.5099282986410048
2021-03-07,48997.92,51045.98,51352.1,48805.0,4.1826771280707
2021-03-08,51045.98,51781.34,51996.58,49274.67,1.4405835679910384
2021-03-09,51781.34,54651.27,54860.28,51781.33,5.542401954062992
2021-03-10,54651.27,56076.21,57387.69,53005.0,2.6073319064680467
2021-03-11,56083.0,57987.67,58150.0,54272.82,3.4086825768003814
2021-03-12,57987.67,57314.64,58081.51,54962.84,-1.1606432884783913
2021-03-13,57314.65,61444.77,61844.0,56078.23,7.206064628513764
2021-03-14,61444.78,60450.7,61724.79,59300.0,-1.6178268711885435
2021-03-15,60450.7,56482.92,60633.43,54600.0,-6.563662620945665
2021-03-16,56482.93,56280.01,56820.0,53271.34,-0.35924134233852323
2021-03-17,56280.01,58499.01,58940.0,54123.69,3.942785369085766
2021-03-18,58499.0,57608.16,60129.97,57023.0,-1.5228462840653156
2021-03-19,57608.17,58198.05,59468.0,56270.74,1.0239695209845356
2021-03-20,58195.34,58262.6,59880.0,57820.17,0.11091436912404884
2021-03-21,58262.6,57452.47,58589.1,55450.11,-1.3904803424495293
2021-03-22,57452.46,54475.24,58430.73,53650.0,-5.18207485248241
2021-03-23,54475.24,54704.99,55830.9,53000.0,0.42175123964576233
2021-03-24,54705.0,52751.9,57200.0,51700.0,-3.570222752988339
2021-03-25,52751.9,51667.33,53287.0,50427.56,-2.0559828176805017
2021-03-26,51667.33,54742.21,54841.25,51214.6,5.95130423809398
2021-03-27,54750.45,56125.01,56700.36,53950.0,2.5260215106405193
2021-03-28,56125.0,55743.01,56559.75,54691.84,-0.6806234867485994
2021-03-29,55741.29,57539.99,58405.82,54800.01,3.2236867008078596
2021-03-30,57539.14,58738.1,59368.0,57071.35,2.082221425481645
2021-03-31,58738.09,58825.37,59800.0,56769.0,0.14857477514595985
2021-04-01,58823.41,58898.07,59490.0,57935.45,0.12358613298988352
2021-04-02,58898.06,59129.06,60200.0,58428.57,0.39218602578998674
2021-04-03,59134.41,57669.68,59791.72,57088.27,-2.4681265015882192
2021-04-04,57669.68,58179.21,58492.85,56388.0,0.8835318663117153
2021-04-05,58179.2,58745.1,59272.0,56777.77,0.9726670403396698
2021-04-06,58745.1,58126.87,59495.24,57413.02,-1.052394157129699
2021-04-07,58126.86,56407.54,58655.0,55473.0,-2.957891935347634
2021-04-08,56407.53,57879.6,58153.31,55700.0,2.609686577361825
2021-04-09,57879.6,57996.5,58894.9,57654.0,0.20197098805105895
2021-04-10,57999.33,59566.24,61500.0,57900.01,2.706611605872755
2021-04-11,59566.24,59941.28,60699.0,59232.52,0.6296183878653494
2021-04-12,59941.28,59947.4,61300.0,59350.59,0.010209992179022187
2021-04-13,59947.39,63270.0,63777.77,59805.15,5.542525614121718
2021-04-14,63277.68,63028.11,64854.0,61301.0,-0.38231389284020256
2021-04-15,63028.12,63148.94,63800.0,62020.0,0.19170811245967645
2021-04-16,63150.11,61555.04,63520.61,60000.0,-2.5240328657931577
2021-04-17,61555.05,60277.1,62506.05,59580.91,-2.076093200491791
2021-04-18,60277.11,56228.26,60499.0,50931.3,-6.717045113318321
2021-04-19,56228.25,55580.0,57526.81,54221.58,-1.1529078082800348
2021-04-20,55579.99,56476.43,57076.24,53329.96,1.612864339690545
2021-04-21,56476.43,53900.53,56757.91,53536.02,-4.561017755548646
2021-04-22,53900.52,52145.09,55521.48,50500.0,-3.2568139868012436
2021-04-23,52142.48,50829.73,52164.77,47500.0,-2.5225002008817943
2021-04-24,50836.14,50342.24,51166.22,48657.14,-0.959064704848922
2021-04-25,50342.25,49056.55,50567.91,46930.0,-2.553899071634469
2021-04-26,49056.54,53827.11,54356.62,48753.44,9.72461373659581
2021-04-27,53827.11,55000.22,55460.0,53222.0,2.1794036499451774
2021-04-28,55000.21,54655.4,56428.0,53813.16,-0.6269429467736676
2021-04-29,54655.41,53546.01,55195.84,52330.94,-2.029790286046762
2021-04-30,53546.02,57463.24,57469.15,53013.01,7.315633788586662
2021-05-01,57463.25,57848.69,58458.07,56956.14,0.6707766565198892
2021-05-02,57848.7,56499.05,57939.0,56035.25,-2.333051967123201
2021-05-03,56499.05,57139.05,58981.44,56402.2,1.132762409279442
2021-05-04,57139.06,54012.61,57457.12,53201.01,-5.471634547651738
2021-05-05,54012.62,57165.13,58069.82,52900.0,5.836637037165948
2021-05-06,57164.68,56530.44,58360.0,55200.0,-1.110274742662165
2021-05-07,56530.45,57299.21,58650.0,55241.63,1.3599221941311468
2021-05-08,57292.76,58590.01,59500.0,56900.0,2.252736119747545
2021-05-09,58590.01,58239.28,59300.0,56235.66,-0.5986174093501662
2021-05-10,58239.28,55674.53,59500.0,53400.0,-4.403814744962508
2021-05-11,55670.01,56300.0,56862.43,54370.0,1.1234401080709722
2021-05-12,56299.99,51591.42,58000.01,51277.0,-8.36337477797514
2021-05-13,51585.04,49147.0,52100.0,46000.0,-4.738035898217186
2021-05-14,49146.99,49962.8,51483.0,48799.75,1.6599182045699656
2021-05-15,49962.81,47436.68,50700.0,46900.0,-5.056001665238941
2021-05-16,47436.69,45950.08,49795.89,43825.39,-3.1338618132634832
2021-05-17,45940.85,43212.78,46686.0,42001.0,-5.957116940819263
2021-05-18,43219.1,42845.94,45799.29,42250.02,-0.8489155291559469
2021-05-19,42845.93,37831.09,43584.9,30000.0,-11.704376190602906
2021-05-20,37841.08,40987.61,42451.67,34850.0,8.34371941173253
2021-05-21,40983.39,37207.63,42200.0,33488.0,-9.222250333698412
2021-05-22,37189.73,37802.41,38829.0,35200.62,1.598543094521232
2021-05-23,37801.28,34736.31,38270.64,31111.01,-8.110858540500477
2021-05-24,34734.54,38424.41,39920.0,34031.0,10.617420215330897
2021-05-25,38419.08,38241.75,39791.77,36419.62,-0.4753748984044348
2021-05-26,38241.75,39057.04,40841.0,37800.44,2.1319369537220467
2021-05-27,39055.08,38418.0,40411.14,37134.27,-1.6361710974513222
2021-05-28,38418.0,35456.31,38877.83,34684.0,-7.709120724660323
2021-05-29,35456.32,34835.08,37338.58,33632.76,-1.7520999788189884
2021-05-30,34835.07,35555.33,36488.0,33379.0,2.06759967251402
2021-05-31,35551.85,37301.51,37457.07,34153.84,4.911162405186498
2021-06-01,37301.51,36740.0,37894.81,35666.0,-1.5053278004027226
2021-06-02,36740.01,37684.08,38225.0,35920.0,2.569624387588454
2021-06-03,37684.09,39089.99,39476.0,37170.0,3.730779682030172
2021-06-04,39089.99,36797.18,39450.0,35555.15,-5.865465813626447
2021-06-05,36797.17,35280.0,37925.0,34800.0,-4.12308769313301
2021-06-06,35280.0,35667.6,36480.0,35222.0,1.098639455782302
2021-06-07,35674.99,33842.36,36900.0,33563.4,-5.11736141484147
2021-06-08,33842.37,33431.97,34068.01,31000.0,-1.2126518363376526
2021-06-09,33430.03,37421.16,37421.17,32396.82,11.93226124574771
2021-06-10,37421.16,36774.86,38491.0,35782.0,-1.7270977169067003
2021-06-11,36774.85,37072.88,37680.4,35936.77,0.8103905766058572
2021-06-12,37072.88,35807.05,37463.63,34600.36,-3.4144366447926178
2021-06-13,35807.05,38902.28,39380.0,34757.0,8.64419157679841
2021-06-14,38903.98,40471.51,41064.05,38730.0,4.0337738559282466
2021-06-15,40471.48,40267.36,41330.0,39506.4,-0.5044289180215933
2021-06-16,40267.37,38219.33,40527.14,38126.54,-5.086079643661767
2021-06-17,38219.33,37982.18,39559.88,37365.0,-0.6204975335779128
2021-06-18,37980.82,35656.8,38202.84,35129.29,-6.122292085393721
2021-06-19,35656.79,35644.82,36457.0,34803.52,-0.03359807946872184
2021-06-20,35644.81,35600.0,36137.72,33336.0,-0.12574057043912568
2021-06-21,35600.0,31844.3,35750.0,31251.23,-10.5497191011236
2021-06-22,31844.29,32336.78,33298.78,28805.0,1.546524809777572
2021-06-23,32341.72,33599.09,34881.0,31683.0,3.903635426903973
2021-06-24,33599.09,34718.8,35298.0,32286.57,3.332560494941994
2021-06-25,34718.79,31499.99,35500.0,31275.0,-9.271086558291186
2021-06-26,31499.99,31739.11,32730.0,30151.0,0.7591113520988291
2021-06-27,31739.11,34379.25,34599.0,31709.76,8.318254670657122
2021-06-28,34379.26,34315.62,35297.71,33862.72,-0.1850825716093185
2021-06-29,34315.62,36000.0,36600.0,34225.43,4.908493566486616
2021-06-30,36000.0,34991.8,36117.0,34017.55,-2.8005555555555506
2021-07-01,34991.8,33470.93,35194.04,32711.0,-4.346361147468847
2021-07-02,33470.92,33719.9,33977.04,32699.0,0.743839504907684
2021-07-03,33719.91,34460.0,34945.61,33316.73,2.1948463666855433
2021-07-04,34464.97,35400.0,35967.85,34357.15,2.7278003482298363
2021-07-05,35400.0,33998.49,35462.65,33125.55,-3.9590677966101717
2021-07-06,33998.48,34103.01,35118.88,33532.0,0.30742541801123124
2021-07-07,34103.01,33977.08,35059.09,33861.84,-0.36926359286174604
2021-07-08,33977.1,32812.2,33986.07,32077.0,-3.4284288114223016
2021-07-09,32817.1,33935.34,34100.0,32261.07,3.422934152540824
2021-07-10,33935.34,33601.24,34262.0,33004.78,-0.9845193830384402
2021-07-11,33601.24,34287.46,34666.0,33306.47,2.0422460599668346
2021-07-12,34287.46,33087.25,34678.43,32658.34,-3.5004342695551083
2021-07-13,33088.27,32687.99,33340.0,32202.25,-1.2066883769427772
2021-07-14,32687.99,32790.1,33114.03,31550.0,0.3123777264983252
2021-07-15,32790.09,31807.36,33185.25,31133.0,-2.9970631379593216
2021-07-16,31807.35,31501.76,32249.18,31020.0,-0.960783919193553
2021-07-17,31501.76,31530.17,31955.92,31164.31,0.09018543725811679
2021-07-18,31530.18,31601.37,32435.0,31108.97,0.22581546499749194
2021-07-19,31601.38,30885.0,31899.0,30407.44,-2.26689539092767
2021-07-20,30883.87,29678.21,31063.07,29278.0,-3.9073660352922146
2021-07-21,29678.21,32047.87,32858.0,29482.61,7.984511195250654
2021-07-22,32047.87,32276.37,32591.35,31708.0,0.7129959026918264
2021-07-23,32276.37,33299.93,33330.0,31924.32,3.171236418469614
2021-07-24,33299.93,34052.37,34500.0,33272.73,2.2595843294565654
2021-07-25,34052.37,34883.11,34896.31,33851.12,2.4395952469681292
2021-07-26,34883.11,37523.2,40550.0,34839.57,7.568390547746451
2021-07-27,37523.21,39086.74,39423.23,36383.0,4.166862101313318
2021-07-28,39086.74,39886.46,40900.0,38772.0,2.0460135585623096
2021-07-29,39886.47,40305.14,40640.0,39200.0,1.0496795153041916
2021-07-30,40305.14,41433.96,41600.0,38313.23,2.8006849746707196
2021-07-31,41433.97,41799.92,42448.0,41000.15,0.8832368424355197
2021-08-01,41799.93,39741.85,42599.0,39422.01,-4.9236218633911255
2021-08-02,39743.84,39354.59,40480.01,38690.0,-0.9744387843042102
2021-08-03,39354.6,38330.72,39780.0,37642.03,-2.601653326841913
2021-08-04,38330.72,39877.55,39969.66,37508.56,4.035483810374552
2021-08-05,39881.35,40985.11,41350.0,37332.7,2.7774023228608558
2021-08-06,40985.11,42719.5,43392.43,39853.86,4.231756362249617
2021-08-07,42719.5,44223.84,44555.0,42446.41,3.521436346399187
2021-08-08,44223.85,44091.58,45310.0,43261.0,-0.29906946117749245
2021-08-09,44091.26,46300.85,46454.15,42779.0,5.010639219551671
2021-08-10,46300.86,45239.71,46700.0,44589.46,-2.2918369749151513
2021-08-11,45239.71,45650.08,46743.47,45239.7,0.9071013054681387
2021-08-12,45650.08,44488.43,46218.12,43770.0,-2.5446833828111637
2021-08-13,44488.42,47673.33,47886.0,44217.39,7.1589399760791705
2021-08-14,47673.33,47120.0,48144.0,45971.03,-1.1606699175409019
2021-08-15,47120.0,47085.03,47372.27,45500.0,-0.07421477079796457
2021-08-16,47085.04,45909.29,48053.83,45660.0,-2.4970569202143356
2021-08-17,45909.28,44800.02,47160.0,44376.0,-2.4162212049021137
2021-08-18,44800.03,45073.46,46000.0,44203.28,0.6103568703764051
2021-08-19,45073.47,46579.99,47033.0,43927.7,3.342388181426492
2021-08-20,46579.99,49167.8,49382.99,46532.42,5.555625924350793
2021-08-21,49167.8,49138.21,49757.04,48222.0,-0.0601816636091157
2021-08-22,49138.2,49393.97,49500.0,48050.0,0.5204910801594131
2021-08-23,49393.96,49691.34,50500.0,49029.0,0.6020370502715089
2021-08-24,49691.35,48053.02,49860.0,47749.1,-3.296992997170134
2021-08-25,48050.92,49059.35,49264.3,47126.28,2.094207606514642
2021-08-26,49061.35,47203.07,49352.84,46250.0,-3.7837435677398834
2021-08-27,47203.07,48922.17,49149.93,46348.0,3.641924137561392
2021-08-28,48922.18,48721.22,49299.0,48346.88,-0.4107544698037646
2021-08-29,48721.22,48968.19,49632.27,47762.54,0.5069043837572229
2021-08-30,48968.2,47376.43,48988.18,47250.0,-3.2506000323883733
2021-08-31,47376.44,47184.76,48246.11,46700.0,-0.4045682631637626
2021-09-01,47184.77,48648.36,49156.0,46512.0,3.101848986833877
2021-09-02,48648.36,49291.34,50450.13,48451.8,1.3216889531322273
2021-09-03,49291.33,49720.99,51000.0,48316.84,0.8716541282910883
2021-09-04,49721.0,49853.95,50535.69,49370.0,0.2674122136345325
2021-09-05,49853.95,51683.25,51900.0,49450.0,3.669318078106154
2021-09-06,51683.25,52550.5,52695.0,50969.33,1.6780098000803045
2021-09-07,52550.51,47077.16,52920.0,42843.05,-10.415390909696375
2021-09-08,47077.16,46344.07,47340.99,44412.02,-1.5572094833248284
2021-09-09,46341.72,46563.4,47399.97,45513.08,0.4732644327526625
2021-09-10,46563.4,44644.22,47033.0,44132.29,-4.121649192284071
2021-09-11,44644.21,45217.23,45987.93,44644.19,1.2835032172137995
2021-09-12,45211.42,46281.22,46460.0,44742.06,2.35306320179276
2021-09-13,46281.21,44903.32,46880.0,43370.0,-2.9772335301446295
2021-09-14,44903.35,46961.81,47250.0,44594.44,4.584271274373464
2021-09-15,46961.82,48176.19,48500.0,46682.32,2.585888405919623
2021-09-16,48176.19,47790.13,48557.0,47021.1,-0.801350210550078
2021-09-17,47790.12,47078.4,48150.0,46699.56,-1.4892824104056568
2021-09-18,47078.4,48192.41,48843.2,47035.56,2.3662868746601395
2021-09-19,48192.42,47208.01,48372.83,46829.18,-2.042645304519952
2021-09-20,47208.01,42660.51,47369.59,42500.0,-9.63289916266329
2021-09-21,42660.52,40612.98,43639.0,39600.0,-4.799591003483073
2021-09-22,40612.99,43498.34,44000.55,40216.2,7.104526680878864
2021-09-23,43498.34,44824.59,44978.0,43069.09,3.0489669260941987
2021-09-24,44824.58,42878.68,45200.0,40675.0,-4.341166310723632
2021-09-25,42878.68,42697.65,42966.84,41646.28,-0.4221911681982715
2021-09-26,42697.64,42980.12,43950.0,40750.0,0.6615586572094712
2021-09-27,42980.13,42680.34,44350.0,42564.32,-0.6974852559741729
2021-09-28,42680.34,41548.45,42802.13,41115.0,-2.6520172988312662
2021-09-29,41548.45,41409.38,42590.0,40753.88,-0.33471766094763655
2021-09-30,41409.37,43718.55,44141.37,41375.63,5.576441859308212
2021-10-01,43718.54,48026.53,48495.0,43283.03,9.853894971356535
2021-10-02,48026.54,47788.62,48336.59,47430.18,-0.4953720370803327
2021-10-03,47788.62,48153.6,49228.08,47088.0,0.7637383125940866
2021-10-04,48153.6,49327.16,49536.12,46891.0,2.437117889420537
2021-10-05,49327.17,51478.49,51886.3,49022.4,4.361349812152149
2021-10-06,51478.49,55448.79,55750.0,50382.41,7.712541684886265
2021-10-07,55448.8,53825.44,55619.25,53357.0,-2.9276563113460163
2021-10-08,53825.44,53899.99,56100.0,53607.27,0.13850328023328196
2021-10-09,53900.0,55004.02,55489.0,53661.67,2.0482935154533477
2021-10-10,55004.02,54821.64,56561.31,54080.0,-0.3315757648259088
2021-10-11,54821.64,57300.0,57839.04,54333.85,4.520769535533775
2021-10-12,57300.0,56254.16,57680.0,53879.0,-1.825200698080276
2021-10-13,56254.16,57267.77,57777.0,54167.19,1.8018400772493948
2021-10-14,57267.77,57239.37,58532.54,56818.05,-0.049591594015263585
2021-10-15,57239.36,61352.98,62933.0,56850.0,7.186679378197214
2021-10-16,61352.98,60970.38,62378.42,60150.0,-0.6236045910076538
2021-10-17,60970.38,61272.14,61650.0,58963.0,0.4949288490575299
2021-10-18,61272.13,61914.75,62695.78,59844.45,1.0487800817794213
2021-10-19,61914.75,64192.74,64343.0,61322.22,3.679236369362715
2021-10-20,64196.91,65999.16,67000.0,63481.4,2.8140565428427022
2021-10-21,65999.16,62277.67,66639.74,62000.0,-5.638692977304571
2021-10-22,62267.86,60810.29,63732.39,60000.0,-2.356189626233607
2021-10-23,60810.29,61317.27,61747.64,59562.15,0.833707584686727
2021-10-24,61317.27,60914.4,61500.0,59510.63,-0.6570253372336965
2021-10-25,60914.4,63103.45,63710.63,60650.0,3.59364944906293
2021-10-26,63103.44,60347.9,63293.48,59817.55,-4.366718459925723
2021-10-27,60347.89,58410.56,61496.0,58000.0,-3.210285693454129
2021-10-28,58410.56,60610.68,62499.0,57820.0,3.7666476746670563
2021-10-29,60610.68,62222.44,62980.0,60174.81,2.659201315675719
2021-10-30,62222.44,61637.99,62359.25,60673.0,-0.9392913553374016
2021-10-31,61637.99,61425.0,62405.3,59945.36,-0.3455498792222067
2021-11-01,61425.0,61030.61,62437.74,59405.0,-0.6420675620675609
2021-11-02,61030.62,62717.83,64270.0,60624.68,2.7645471673968247
2021-11-03,62717.84,62905.07,63500.0,60382.76,0.29854349233702226
2021-11-04,62905.08,61420.28,63091.88,60677.01,-2.360366183520657
2021-11-05,61420.27,60849.99,62595.72,60721.0,-0.9285043962678152
2021-11-06,60850.0,61396.9,61560.49,60050.0,0.898784042528189
2021-11-07,61396.9,62956.91,63099.0,61309.52,2.5408611835451067
2021-11-08,62956.91,67614.67,67789.0,62816.32,7.398330064166103
2021-11-09,67614.67,67300.97,68524.25,66222.4,-0.4639525712393455
2021-11-10,67300.97,64511.45,69000.0,62822.9,-4.144843677587417
2021-11-11,64511.43,65089.07,65600.07,64100.0,0.8953759371398418
